020-20, g, 181.2818657551, 
020-21, f, 232.7805197612, 
020-22, g, 274.9489110235, 
020-23, f, 277.3135923468, 
020-24, f, 255.9901953086, 
020-25, f, 298.1470800857, 
020-26, f, 180.0582781699, 
020-27, g, 180.1195205052, 
020-28, g, 190.2918422144, 
020-29, g, 135.7930712249, 
020-30, f, 403.3700970887, 
020-31, g, 186.2687586767, 
020-32, g, 158.8274271597, 
020-33, g, 149.7667696383, 
020-34, f, 265.8524300035, 
020-35, f, 201.7680476222, 
020-36, g, 138.5425655617, 
020-37, f, 159.4437354277, 
020-38, g, 347.5256070976, 
020-39, g, 130.5713377792, 
020-40, g, 337.7029626784, 
020-41, g, 208.9634135699, 
020-42, f, 381.0542494418, 
020-43, f, 203.0468378611, 
020-44, g, 157.6062869385, 
020-45, f, 264.5132047189, 
021-01, f, 85.0788761641, 
021-02, f, 92.2585918444, 
021-03, g, 43.6315705798, 
021-04, f, 147.1369685565, 
021-05, g, 36.0350825433, 
021-06, f, 88.3499902819, 
021-07, f, 158.2844383741, 
021-08, f, 117.0378356558, 
021-09, g, 53.9384500811, 
021-10, g, 41.1354071621, 
021-11, f, 94.6073919315, 
021-12, f, 66.5562237750, 
021-13, f, 132.8589261865, 
021-14, f, 140.1066017603, 
021-15, f, 90.7733337584, 
021-16, g, 37.7366863949, 
021-17, g, 38.1058717224, 
021-18, g, 40.0645228308, 
021-19, f, 134.6551612545, 
021-20, g, 45.7718016973, 
021-21, g, 51.7702881722, 
021-22, g, 47.3697008452, 
021-23, f, 90.9887161502, 
021-24, g, 40.4581325038, 
021-25, f, 114.6645302166, 
021-26, f, 101.5656830681, 
021-27, g, 41.4643248123, 
021-28, f, 102.1489490203, 
021-29, g, 40.2810691077, 
021-30, g, 66.3382198338, 
021-31, g, 78.2750763805, 
021-32, f, 90.8639868466, 
021-33, g, 40.6528501304, 
021-34, f, 103.1934464913, 
021-35, g, 49.8031910771, 
021-36, f, 66.3653350752, 
021-37, f, 81.6544297386, 
021-38, g, 56.3991891813, 
021-39, f, 115.2498662859, 
021-40, f, 126.9464452485, 
021-41, f, 99.5908066988, 
021-42, f, 158.6184267495, 
021-43, f, 81.2330808104, 
021-44, g, 47.7054077108, 
021-45, g, 57.6437029331, 
022-01, f, 67.1393908475, 
022-02, f, 51.6036217359, 
022-03, f, 65.3612877973, 
022-04, f, 46.7269883944, 
022-05, g, 43.9789410167, 
022-06, f, 44.5871155141, 
022-07, g, 30.2786436892, 
022-08, g, 32.9510065806, 
022-09, f, 78.4918770688, 
022-10, f, 53.1356881553, 
022-11, g, 22.1539739135, 
022-12, g, 22.8944367285, 
022-13, f, 93.9151073340, 
022-14, g, 74.7636731853, 
022-15, g, 34.7864360275, 
022-16, f, 140.5622388082, 
022-17, g, 29.3719439520, 
022-18, f, 40.7773545162, 
022-19, f, 72.6938316792, 
022-20, g, 33.8300234606, 
022-21, g, 42.2677932846, 
022-22, f, 62.2368567039, 
022-23, f, 70.3285613362, 
022-24, g, 24.9538048726, 
022-25, f, 90.1628491851, 
022-26, f, 105.1217720112, 
022-27, f, 64.2506502190, 
022-28, f, 36.0907782812, 
022-29, f, 56.1280984867, 
022-30, g, 31.1100288410, 
022-31, g, 23.8267680586, 
022-32, f, 41.0628502939, 
022-33, f, 70.1407483617, 
022-34, g, 30.5816145562, 
022-35, g, 37.2899969644, 
022-36, f, 58.8712925833, 
022-37, g, 42.1970171613, 
022-38, f, 76.0036483395, 
022-39, g, 34.4602461469, 
022-40, f, 53.6417068266, 
022-41, g, 27.5194659064, 
022-42, g, 49.2363247124, 
022-43, f, 47.4284654448, 
022-44, f, 72.8580805797, 
022-45, g, 28.5771307329, 
023-01, f, 67.9273921846, 
023-02, f, 94.3842799102, 
023-03, f, 86.5485881027, 
023-04, f, 145.3911839643, 
023-05, g, 29.1079810280, 
023-06, f, 76.8114009317, 
023-07, g, 51.0206020657, 
023-08, f, 68.4230039541, 
023-09, g, 45.4822547611, 
023-10, g, 45.4718684036, 
023-11, g, 41.5869987322, 
023-12, f, 83.7194807465, 
023-13, g, 47.0432548391, 
023-14, f, 91.1148399779, 
023-15, f, 96.1015032587, 
023-16, f, 101.1570998445, 
023-17, f, 75.2160611532, 
023-18, g, 60.3004329492, 
023-19, f, 81.4540524383, 
023-20, f, 181.2759982931, 
023-21, f, 76.2766244780, 
023-22, f, 48.5355229622, 
023-23, g, 48.4333156886, 
023-24, g, 34.0684944228, 
023-25, f, 115.9077386396, 
023-26, g, 45.9773648660, 
023-27, f, 54.5268100620, 
023-28, g, 46.3761640254, 
023-29, f, 116.4582012479, 
023-30, f, 66.7001285358, 
023-31, g, 35.6984683582, 
023-32, f, 93.7405087138, 
023-33, g, 49.2894204387, 
023-34, g, 32.3277571879, 
023-35, f, 71.0907516791, 
023-36, f, 72.7829117543, 
023-37, f, 56.3013284018, 
023-38, g, 55.5147905352, 
023-39, g, 59.2944159415, 
023-40, g, 51.0973238500, 
023-41, f, 67.1484632362, 
023-42, g, 47.5573169172, 
023-43, g, 40.7971980780, 
023-44, g, 48.5013391899, 
023-45, f, 149.3229254528, 
024-01, f, 163.0356320758, 
024-02, g, 117.5292808756, 
024-03, g, 118.4059082997, 
024-04, f, 98.7473656821, 
024-05, g, 85.9138711274, 
024-06, f, 125.8797028018, 
024-07, g, 69.9862802676, 
024-08, f, 209.0804388109, 
024-09, g, 112.4465435764, 
024-10, g, 129.9029893278, 
024-11, f, 130.9490658745, 
024-12, f, 123.6951457249, 
024-13, f, 82.0920814085, 
024-14, g, 64.6441946544, 
024-15, g, 87.0480146991, 
024-16, f, 130.8552461406, 
024-17, f, 175.7567917116, 
024-18, g, 97.7273128046, 
024-19, f, 207.4482072528, 
024-20, f, 121.8020639692, 
024-21, g, 133.1917341810, 
024-22, g, 128.7855135683, 
024-23, f, 125.4879333445, 
024-24, g, 79.1389863517, 
024-25, g, 116.4817659116, 
024-26, f, 216.1327730999, 
024-27, f, 241.6690715082, 
024-28, f, 270.6042544649, 
024-29, f, 118.5620030744, 
024-30, f, 184.1758588788, 
024-31, g, 86.6591218085, 
024-32, f, 98.8945427408, 
024-33, f, 176.5494579657, 
024-34, f, 150.4993222952, 
024-35, f, 187.9969211727, 
024-36, g, 55.2796951894, 
024-37, f, 173.6345794890, 
024-38, f, 115.3962744808, 
024-39, g, 53.8410931820, 
024-40, g, 134.6238419406, 
024-41, f, 287.1515483020, 
024-42, g, 127.8436553001, 
024-43, g, 74.1657268445, 
024-44, g, 131.7677782533, 
024-45, f, 272.6806516950, 
025-01, f, 691.4050922358, 
025-02, g, 198.5831176467, 
025-03, f, 284.8903822725, 
025-04, g, 164.3122140915, 
025-05, g, 125.7981478629, 
025-06, g, 425.9843174129, 
025-07, f, 388.1577325042, 
025-08, f, 259.2254385961, 
025-09, f, 612.4353275263, 
025-10, f, 294.8365289465, 
025-11, f, 508.9922572707, 
025-12, g, 107.3240248297, 
025-13, f, 291.9452395956, 
025-14, f, 329.7383460594, 
025-15, g, 138.9610789498, 
025-16, f, 403.3183020433, 
025-17, g, 102.6415367376, 
025-18, f, 308.1942067527, 
025-19, g, 122.9672312169, 
025-20, g, 109.3400629785, 
025-21, g, 104.4015764449, 
025-22, f, 227.8352623074, 
025-23, f, 706.7896657575, 
025-24, g, 380.6618407669, 
025-25, f, 266.7909380779, 
025-26, f, 320.6490971509, 
025-27, g, 101.6568782290, 
025-28, f, 212.2398572935, 
025-29, g, 105.1494596564, 
025-30, f, 239.3945143115, 
025-31, f, 408.1627991417, 
025-32, g, 124.4173319194, 
025-33, f, 289.1442452814, 
025-34, g, 127.6782041638, 
025-35, f, 384.5076628630, 
025-36, g, 424.6252838804, 
025-37, g, 113.4467066418, 
025-38, g, 116.6698844035, 
025-39, f, 320.0461005505, 
025-40, g, 188.2818884992, 
025-41, f, 331.2320878203, 
025-42, f, 343.8045309663, 
025-43, g, 102.3654969615, 
025-44, f, 250.7510929872, 
025-45, f, 476.8393436487, 
026-01, g, 374.5402973972, 
026-02, g, 367.4249413598, 
026-03, f, 631.0390752727, 
026-04, f, 515.1487640178, 
026-05, f, 390.7660296406, 
026-06, g, 333.6218631848, 
026-07, g, 329.3274483116, 
026-08, f, 595.0321144090, 
026-09, g, 306.8030649003, 
026-10, g, 383.0739838919, 
026-11, f, 473.3333774478, 
026-12, f, 616.5483344094, 
026-13, g, 363.2123447572, 
026-14, g, 304.1262090511, 
026-15, g, 398.3704915335, 
026-16, f, 594.7771726815, 
026-17, f, 607.3922306535, 
026-18, f, 411.9975856999, 
026-19, f, 627.4219845464, 
026-20, f, 350.4120908563, 
026-21, f, 548.2695887932, 
026-22, g, 259.6768717152, 
026-23, g, 417.0230482128, 
026-24, g, 409.9779729381, 
026-25, g, 249.0145584837, 
026-26, f, 468.6411974438, 
026-27, f, 507.4202442809, 
026-28, g, 387.9676789444, 
026-29, g, 402.9503708145, 
026-30, g, 235.2848165941, 
026-31, f, 490.8616214802, 
026-32, f, 539.8735187450, 
026-33, g, 380.1788864294, 
026-34, f, 613.6800952450, 
026-35, f, 499.4042196561, 
026-36, f, 706.7574672034, 
026-37, f, 338.5864599538, 
026-38, g, 285.5796463007, 
026-39, f, 473.9809105540, 
026-40, g, 353.8199146435, 
026-41, f, 419.2386799776, 
026-42, f, 501.0797046980, 
026-43, f, 657.0237458422, 
026-44, g, 233.0814405711, 
026-45, f, 765.1669255729, 
027-01, f, 117.0583627500, 
027-02, g, 54.5641362736, 
027-03, f, 107.6284186170, 
027-04, g, 100.9571492178, 
027-05, f, 198.5419388637, 
027-06, f, 98.9360021582, 
027-07, f, 101.8549810298, 
027-08, f, 52.7595490957, 
027-09, f, 39.5544852804, 
027-10, f, 63.4498535001, 
027-11, f, 63.8519529864, 
027-12, g, 92.9864095588, 
027-13, f, 45.6732540865, 
027-14, f, 101.5038237978, 
027-15, g, 50.7986119384, 
027-16, g, 71.7623999429, 
027-17, g, 87.6005079472, 
027-18, g, 103.3431202943, 
027-19, g, 42.0777624408, 
027-20, f, 118.4238173483, 
027-21, f, 116.6403512815, 
027-22, g, 54.8355491935, 
027-23, f, 203.6220852766, 
027-24, f, 56.9984308067, 
027-25, g, 63.6517826763, 
027-26, g, 104.3599468152, 
027-27, f, 84.0145880504, 
027-28, f, 129.0361235373, 
027-29, f, 65.3950271894, 
027-30, g, 37.9690117769, 
027-31, g, 39.1864497672, 
027-32, f, 69.2681365715, 
027-33, f, 163.2731747206, 
027-34, f, 92.7443185014, 
027-35, f, 53.3941997581, 
027-36, g, 35.0948228634, 
027-37, f, 56.1102677293, 
027-38, g, 73.4303596590, 
027-39, g, 82.2895604426, 
027-40, f, 111.7571589388, 
027-41, g, 95.9308500430, 
027-42, g, 46.3761125610, 
027-43, g, 82.6853266819, 
027-44, f, 57.5725811272, 
027-45, g, 89.2774846708, 
028-01, g, 100.3673458326, 
028-02, f, 230.5562834062, 
028-03, f, 103.9440190558, 
028-04, g, 82.7607170604, 
028-05, g, 78.8978980429, 
028-06, f, 97.6494567852, 
028-07, f, 168.6687986993, 
028-08, f, 109.5643991589, 
028-09, g, 80.6924670328, 
028-10, g, 62.5691041345, 
028-11, f, 138.1467018103, 
028-12, g, 100.5602649560, 
028-13, f, 214.2513141905, 
028-14, f, 201.5042190057, 
028-15, f, 172.6485865830, 
028-16, f, 108.1013998893, 
028-17, g, 80.2678230373, 
028-18, f, 98.9563899107, 
028-19, g, 84.5134167776, 
028-20, f, 173.1713092305, 
028-21, g, 88.3537201811, 
028-22, f, 111.0148358521, 
028-23, f, 159.7904242258, 
028-24, g, 77.1080728883, 
028-25, f, 118.5259247117, 
028-26, f, 359.0398403905, 
028-27, g, 84.3248319890, 
028-28, f, 122.0001575657, 
028-29, f, 112.7711034575, 
028-30, g, 84.3415410652, 
028-31, g, 102.5270518627, 
028-32, g, 82.9022621841, 
028-33, f, 267.6486091475, 
028-34, g, 85.7066927820, 
028-35, f, 173.8709934957, 
028-36, g, 85.9858480308, 
028-37, f, 111.5036583488, 
028-38, g, 89.9236428114, 
028-39, f, 189.7341926717, 
028-40, g, 86.5123580067, 
028-41, g, 60.4846909226, 
028-42, f, 127.3367462234, 
028-43, f, 168.8746134876, 
028-44, f, 223.8353251787, 
028-45, g, 101.9479600209, 
029-01, f, 44.4189576344, 
029-02, g, 43.0600716812, 
029-03, f, 51.0460665297, 
029-04, f, 49.1392566442, 
029-05, g, 41.7346330985, 
029-06, f, 46.5883575014, 
029-07, f, 46.2059773344, 
029-08, f, 39.8456799702, 
029-09, f, 41.3076396382, 
029-10, f, 47.8066810965, 
029-11, g, 31.7772091776, 
029-12, f, 36.5429477596, 
029-13, f, 44.1686279947, 
029-14, g, 47.2256586540, 
029-15, f, 33.1084352406, 
029-16, g, 48.5220922993, 
029-17, g, 33.3718498744, 
029-18, f, 47.1327475535, 
029-19, f, 36.8315592321, 
029-20, f, 46.1580981118, 
029-21, g, 35.1574103850, 
029-22, g, 30.8718756086, 
029-23, g, 37.9730591461, 
029-24, g, 37.1569535140, 
029-25, f, 46.3887789563, 
029-26, g, 31.2112602745, 
029-27, f, 38.8874657419, 
029-28, f, 33.8370754517, 
029-29, g, 33.9838939112, 
029-30, g, 34.0792875195, 
029-31, f, 55.1441170279, 
029-32, f, 35.9277777451, 
029-33, g, 36.1609952765, 
029-34, f, 40.0983153374, 
029-35, f, 42.5554038565, 
029-36, g, 40.3711297200, 
029-37, f, 51.3980099549, 
029-38, g, 40.8281994643, 
029-39, f, 42.2159439840, 
029-40, g, 34.7935691190, 
029-41, f, 41.6570447074, 
029-42, g, 48.4589849782, 
029-43, g, 36.4110200692, 
029-44, g, 42.2061589393, 
029-45, f, 49.6596273189, 
030-01, f, 186.4506499700, 
030-02, f, 271.1242594720, 
030-03, g, 106.4237106665, 
030-04, f, 617.7031011285, 
030-05, g, 101.0499389647, 
030-06, g, 119.4776862620, 
030-07, g, 110.6089490034, 
030-08, f, 193.0765464477, 
030-09, g, 84.4018829841, 
030-10, f, 234.4896747498, 
030-11, f, 294.2717813154, 
030-12, f, 320.5890515997, 
030-13, f, 251.7659702983, 
030-14, g, 70.1819755547, 
030-15, f, 214.1427609038, 
030-16, f, 481.1372044519, 
030-17, f, 174.7728290697, 
030-18, g, 69.2850715647, 
030-19, g, 104.8139619783, 
030-20, g, 122.2296740538, 
030-21, f, 493.8895983424, 
030-22, g, 213.2173611688, 
030-23, f, 196.9699942448, 
030-24, f, 161.6360381617, 
030-25, g, 121.6497434400, 
030-26, f, 110.8444366090, 
030-27, g, 96.1334953397, 
030-28, f, 350.2455899443, 
030-29, g, 349.3580279440, 
030-30, f, 284.1737882048, 
030-31, f, 239.6768277809, 
030-32, f, 147.7024797991, 
030-33, g, 102.0148621400, 
030-34, g, 90.3962947992, 
030-35, f, 260.3939698248, 
030-36, g, 108.2236120502, 
030-37, f, 353.7562742013, 
030-38, f, 222.1900964015, 
030-39, g, 82.7938966395, 
030-40, f, 356.2357049658, 
030-41, f, 247.1545818468, 
030-42, f, 296.7544840282, 
030-43, g, 86.9479390129, 
030-44, g, 87.4107693165, 
030-45, g, 90.2906200770, 
